household_id,dma,subscription_tier,primary_device,signup_date,is_active
1920,Denver CO,Premium,Roku,2022-09-22,true
1921,Atlanta GA,Premium,Android phone,2025-05-25,false
1922,Denver CO,Standard,Android phone,2025-02-11,false
1923,Nashville TN,Standard,Android phone,2025-03-19,true
1924,Dallas-Ft Worth TX,Standard,Roku,2025-11-24,true
1925,Atlanta GA,Basic,Roku,2023-04-14,true
1926,New York NY,Standard,Roku,2024-03-01,true
1927,Atlanta GA,Basic,iPad,2024-10-07,true
1928,New York NY,Premium,Android phone,2024-12-11,true
1929,Hartford CT,Premium,Apple TV,2023-10-10,true
1930,Columbus OH,Premium,Roku,2026-03-30,true
1931,Boston MA,Standard,Apple TV,2022-08-17,true
1932,Seattle WA,Standard,iPad,2024-03-19,true
1933,Nashville TN,Premium Ad-Free,Fire TV Stick,2025-09-03,true
1934,Columbus OH,Basic,iPad,2024-05-01,true
1935,New York NY,Basic,Samsung TV,2022-12-21,true
1936,Hartford CT,Standard,Fire TV Stick,2025-11-28,true
1937,Atlanta GA,Basic,Web browser,2024-05-23,true
1938,Phoenix AZ,Basic,iPhone,2024-01-27,true
1939,Columbus OH,Basic,Android phone,2023-02-26,true
1940,Philadelphia PA,Standard,Roku,2024-03-15,true
1941,Hartford CT,Basic,Apple TV,2023-06-22,true
1942,Chicago IL,Basic,Android phone,2023-04-24,true
1943,Baltimore MD,Basic,Android phone,2022-10-21,true
1944,Providence RI,Standard,Roku,2025-02-03,true
1945,Atlanta GA,Premium,iPhone,2023-08-12,true
1946,New York NY,Basic,Web browser,2025-07-31,true
1947,Hartford CT,Standard,iPad,2023-01-03,true
1948,St Louis MO,Premium,Fire TV Stick,2022-07-18,true
1949,Providence RI,Basic,Web browser,2025-05-21,true
1950,Los Angeles CA,Premium,Android phone,2024-03-25,true
1951,St Louis MO,Standard,Roku,2023-02-06,true
1952,Miami FL,Standard,Fire TV Stick,2026-07-17,true
1953,Boston MA,Basic,Web browser,2023-08-11,true
1954,Seattle WA,Basic,Fire TV Stick,2023-02-09,true
1955,Columbus OH,Premium Ad-Free,Roku,2022-11-21,true
1956,Dallas-Ft Worth TX,Premium,Samsung TV,2025-10-22,true
1957,Denver CO,Premium Ad-Free,iPhone,2023-05-20,true
1958,Denver CO,Premium,iPhone,2023-04-05,true
1959,Detroit MI,Basic,Android phone,2026-08-24,true
1960,Hartford CT,Premium,Web browser,2023-08-10,true
1961,Nashville TN,Standard,iPad,2023-12-13,true
1962,Columbus OH,Premium,Roku,2022-06-20,false
1963,New York NY,Basic,Roku,2026-06-22,true
1964,Nashville TN,Basic,Roku,2022-06-25,true
1965,Nashville TN,Premium,Samsung TV,2024-03-09,true
1966,Minneapolis MN,Premium,Apple TV,2025-06-21,true
1967,Atlanta GA,Standard,Web browser,2024-12-24,true
1968,Seattle WA,Basic,Apple TV,2023-05-06,true
1969,Nashville TN,Basic,Roku,2022-05-08,true
1970,Hartford CT,Premium Ad-Free,Web browser,2025-04-15,true
1971,Nashville TN,Standard,Apple TV,2022-05-27,true
1972,St Louis MO,Standard,Web browser,2023-12-08,true
1973,Detroit MI,Standard,iPad,2025-10-29,false
1974,Los Angeles CA,Standard,Web browser,2024-01-27,true
1975,Phoenix AZ,Standard,iPad,2023-03-11,true
1976,Boston MA,Standard,Fire TV Stick,2026-06-03,true
1977,St Louis MO,Premium,Android phone,2026-04-26,true
1978,Los Angeles CA,Premium,Samsung TV,2026-08-20,true
1979,Boston MA,Premium Ad-Free,Android phone,2024-03-10,true
1980,Portland OR,Standard,Android phone,2026-05-29,true
1981,Detroit MI,Standard,iPhone,2022-08-17,true
1982,Miami FL,Standard,Apple TV,2026-02-07,true
1983,Boston MA,Premium,Web browser,2026-05-07,true
1984,Portland OR,Standard,Android phone,2025-07-17,true
1985,Miami FL,Standard,Web browser,2023-05-11,true
1986,Portland OR,Premium,Fire TV Stick,2022-09-26,true
1987,Nashville TN,Standard,iPad,2025-07-28,true
1988,Philadelphia PA,Premium,Apple TV,2024-05-31,true
1989,Philadelphia PA,Basic,Samsung TV,2023-04-24,true
1990,St Louis MO,Standard,iPad,2023-03-18,true
1991,Denver CO,Standard,Apple TV,2025-12-30,true
1992,Dallas-Ft Worth TX,Basic,Apple TV,2023-01-12,true
1993,Chicago IL,Premium,Web browser,2022-11-27,true
1994,Miami FL,Standard,Web browser,2023-06-24,true
1995,Portland OR,Basic,Apple TV,2024-05-17,true
1996,Providence RI,Premium,Apple TV,2024-12-18,true
1997,Phoenix AZ,Standard,Fire TV Stick,2022-10-23,true
1998,Columbus OH,Premium,Roku,2022-12-03,true
1999,Chicago IL,Standard,iPhone,2024-06-01,true
2000,Chicago IL,Premium,Apple TV,2023-06-13,true
2001,Baltimore MD,Standard,iPad,2024-12-05,true
2002,Boston MA,Standard,Fire TV Stick,2023-06-11,true
2003,Atlanta GA,Basic,Android phone,2026-04-09,true
2004,Seattle WA,Standard,iPhone,2022-10-04,true
2005,Portland OR,Standard,iPhone,2024-06-05,true
2006,New York NY,Standard,Roku,2024-01-26,true
2007,Dallas-Ft Worth TX,Standard,Samsung TV,2025-11-02,true
2008,Hartford CT,Premium,Android phone,2024-05-15,true
2009,Portland OR,Standard,Apple TV,2026-08-24,true
2010,Miami FL,Basic,iPad,2022-10-22,true
2011,Seattle WA,Premium Ad-Free,iPhone,2023-06-02,true
2012,Atlanta GA,Standard,Apple TV,2024-09-09,true
2013,Hartford CT,Premium Ad-Free,Roku,2023-01-16,true
2014,St Louis MO,Premium Ad-Free,Fire TV Stick,2023-02-23,true
2015,Miami FL,Premium,Samsung TV,2026-02-21,true
2016,Los Angeles CA,Premium,Samsung TV,2026-06-04,true
2017,Dallas-Ft Worth TX,Standard,iPad,2025-07-24,true
2018,Minneapolis MN,Basic,iPad,2026-08-26,true
2019,Minneapolis MN,Standard,Fire TV Stick,2024-03-06,true
2020,Seattle WA,Premium,iPhone,2024-05-16,true
2021,Los Angeles CA,Standard,Samsung TV,2024-04-30,true
2022,Detroit MI,Premium,Roku,2026-05-04,true
2023,Detroit MI,Basic,Android phone,2022-09-08,false
2024,Phoenix AZ,Standard,iPhone,2022-06-08,true
2025,Boston MA,Standard,Roku,2024-02-07,true
2026,Seattle WA,Standard,Samsung TV,2026-08-20,true
2027,Miami FL,Basic,Android phone,2024-12-11,true
2028,Columbus OH,Basic,Apple TV,2023-07-21,true
2029,Denver CO,Premium,Apple TV,2023-06-03,true
2030,Los Angeles CA,Standard,Roku,2025-08-09,true
2031,Phoenix AZ,Basic,Fire TV Stick,2023-02-06,true
2032,Hartford CT,Basic,Web browser,2022-06-22,true
2033,Boston MA,Standard,iPhone,2024-06-16,true
2034,Detroit MI,Basic,Fire TV Stick,2025-01-03,true
2035,Columbus OH,Standard,Samsung TV,2024-05-19,true
2036,Nashville TN,Premium,Fire TV Stick,2026-07-16,true
2037,Phoenix AZ,Basic,Samsung TV,2024-05-23,true
2038,Providence RI,Standard,Fire TV Stick,2026-07-17,true
2039,Columbus OH,Basic,iPhone,2026-07-05,true
2040,Dallas-Ft Worth TX,Basic,iPhone,2024-04-06,true
2041,Chicago IL,Premium,Android phone,2024-06-12,true
2042,Baltimore MD,Standard,Samsung TV,2022-05-22,true
2043,Minneapolis MN,Premium,Apple TV,2024-06-17,true
2044,Minneapolis MN,Basic,Fire TV Stick,2022-06-02,true
2045,Chicago IL,Basic,Fire TV Stick,2023-03-02,true
2046,Columbus OH,Standard,Samsung TV,2025-03-14,true
2047,Seattle WA,Standard,Samsung TV,2022-08-26,true
2048,Denver CO,Premium Ad-Free,Android phone,2024-07-27,true
2049,Portland OR,Basic,Roku,2024-01-31,true
2050,Detroit MI,Premium,Apple TV,2026-03-23,true
2051,Hartford CT,Premium,iPad,2025-09-27,true
2052,Los Angeles CA,Standard,Web browser,2024-05-25,true
2053,Atlanta GA,Standard,Web browser,2025-06-26,true
2054,St Louis MO,Standard,Apple TV,2024-01-24,true
2055,Minneapolis MN,Basic,Fire TV Stick,2026-04-24,true
2056,Atlanta GA,Premium,Fire TV Stick,2025-07-28,false
2057,Minneapolis MN,Standard,Fire TV Stick,2023-10-13,true
2058,Minneapolis MN,Premium,Web browser,2024-01-04,true
2059,Atlanta GA,Standard,Web browser,2022-05-27,true
2060,Dallas-Ft Worth TX,Standard,iPad,2022-10-07,true
2061,Baltimore MD,Standard,Android phone,2023-02-25,true
2062,Phoenix AZ,Standard,Apple TV,2026-08-27,true
2063,New York NY,Premium,Samsung TV,2024-01-20,false
2064,Minneapolis MN,Basic,iPad,2025-09-01,true
2065,Phoenix AZ,Premium Ad-Free,iPad,2025-07-03,true
2066,Denver CO,Premium,iPhone,2025-10-01,true
2067,Minneapolis MN,Premium,iPad,2024-09-07,true
2068,St Louis MO,Standard,Apple TV,2026-02-14,true
2069,Los Angeles CA,Premium,Samsung TV,2024-05-10,true
2070,Dallas-Ft Worth TX,Basic,iPad,2025-12-09,true
2071,Hartford CT,Premium,Samsung TV,2024-06-29,true
2072,Miami FL,Basic,iPad,2023-12-14,true
2073,Dallas-Ft Worth TX,Basic,Samsung TV,2025-11-18,true
2074,Los Angeles CA,Standard,Apple TV,2026-03-19,true
2075,Detroit MI,Basic,Fire TV Stick,2023-03-04,false
2076,Dallas-Ft Worth TX,Standard,iPhone,2023-06-19,true
2077,Seattle WA,Premium,Samsung TV,2025-07-11,true
2078,Dallas-Ft Worth TX,Basic,Apple TV,2022-10-27,true
2079,Chicago IL,Premium,Android phone,2025-09-13,true
2080,New York NY,Basic,Roku,2022-08-25,true
2081,Nashville TN,Premium,Roku,2026-03-03,true
2082,Boston MA,Premium,Web browser,2023-10-20,true
2083,Los Angeles CA,Standard,Android phone,2026-07-29,true
2084,Detroit MI,Premium,iPhone,2025-10-21,true
2085,New York NY,Premium,Roku,2024-11-27,true
2086,Detroit MI,Premium,iPhone,2026-04-16,true
2087,Minneapolis MN,Standard,Samsung TV,2024-09-05,true
2088,Detroit MI,Standard,iPhone,2025-08-27,true
2089,Los Angeles CA,Premium,Roku,2026-03-25,true
2090,Providence RI,Basic,iPhone,2022-07-01,true
2091,Baltimore MD,Premium,iPhone,2022-05-30,true
2092,Los Angeles CA,Basic,Apple TV,2022-06-30,true
2093,Nashville TN,Premium,Roku,2025-12-28,true
2094,Hartford CT,Basic,Web browser,2025-01-02,true
2095,Hartford CT,Basic,Android phone,2025-03-29,true
2096,Portland OR,Premium Ad-Free,iPhone,2025-04-01,true
2097,St Louis MO,Premium,iPad,2024-11-08,true
2098,Baltimore MD,Premium,Android phone,2024-06-14,true
2099,Portland OR,Premium Ad-Free,Fire TV Stick,2024-07-23,true
2100,Philadelphia PA,Standard,Samsung TV,2025-05-25,true
2101,St Louis MO,Basic,Web browser,2022-06-02,true
2102,Detroit MI,Basic,Apple TV,2022-06-03,true
2103,Hartford CT,Standard,Web browser,2025-03-23,true
2104,New York NY,Basic,Roku,2025-09-13,true
2105,Baltimore MD,Premium Ad-Free,Apple TV,2024-05-09,true
2106,Chicago IL,Basic,Apple TV,2025-01-22,true
2107,Portland OR,Basic,iPhone,2022-05-22,true
2108,New York NY,Basic,Fire TV Stick,2024-10-19,true
2109,Chicago IL,Basic,Fire TV Stick,2026-06-27,true
2110,Chicago IL,Basic,Android phone,2026-02-12,true
2111,Chicago IL,Standard,Apple TV,2026-05-03,true
2112,Detroit MI,Basic,Web browser,2025-01-01,true
2113,St Louis MO,Standard,iPad,2025-04-15,true
2114,St Louis MO,Premium,Apple TV,2022-12-14,true
2115,Minneapolis MN,Standard,iPhone,2022-10-21,false
2116,Philadelphia PA,Standard,Apple TV,2026-01-19,true
2117,Columbus OH,Standard,Apple TV,2022-07-28,false
2118,Denver CO,Basic,Android phone,2024-02-18,true
2119,Denver CO,Basic,Apple TV,2025-05-01,true
2120,Minneapolis MN,Premium Ad-Free,Fire TV Stick,2024-11-24,true
2121,Portland OR,Standard,Apple TV,2024-09-30,true
2122,Columbus OH,Basic,Web browser,2025-12-02,true
2123,Phoenix AZ,Standard,Apple TV,2022-11-27,true
2124,Miami FL,Premium,Apple TV,2026-08-09,true
2125,Minneapolis MN,Standard,Android phone,2026-05-10,true
2126,Chicago IL,Standard,Roku,2025-06-23,true
2127,Los Angeles CA,Premium,Apple TV,2026-01-14,true
2128,Miami FL,Standard,Fire TV Stick,2026-05-23,true
2129,Boston MA,Standard,Web browser,2024-12-31,true
2130,Los Angeles CA,Basic,Web browser,2025-01-10,true
2131,Minneapolis MN,Basic,iPad,2026-02-11,true
2132,Columbus OH,Premium Ad-Free,Fire TV Stick,2023-02-25,true
2133,Denver CO,Standard,iPhone,2022-11-03,true
2134,Atlanta GA,Standard,Android phone,2023-07-18,true
2135,Dallas-Ft Worth TX,Standard,iPad,2024-05-25,true
2136,Detroit MI,Basic,Fire TV Stick,2022-07-24,false
2137,Denver CO,Premium,Android phone,2025-02-21,true
2138,Providence RI,Basic,Fire TV Stick,2024-10-23,true
2139,Denver CO,Premium,iPhone,2026-08-05,true
2140,Dallas-Ft Worth TX,Standard,Web browser,2023-08-06,true
2141,Minneapolis MN,Basic,Roku,2026-04-04,true
2142,Baltimore MD,Basic,Fire TV Stick,2023-10-12,true
2143,Columbus OH,Premium,iPad,2023-04-10,true
2144,Miami FL,Basic,Roku,2025-09-20,true
2145,Atlanta GA,Basic,Android phone,2024-01-05,true
2146,Dallas-Ft Worth TX,Premium,iPhone,2025-05-06,true
2147,Hartford CT,Standard,Apple TV,2024-12-07,true
2148,St Louis MO,Standard,iPad,2024-05-13,true
2149,Nashville TN,Basic,iPad,2025-07-30,true
2150,Baltimore MD,Premium,Apple TV,2023-03-19,true
2151,Los Angeles CA,Basic,Roku,2024-12-13,true
2152,Los Angeles CA,Basic,Fire TV Stick,2024-08-29,true
2153,Baltimore MD,Basic,Roku,2023-02-18,true
2154,Denver CO,Basic,Web browser,2025-09-03,true
2155,Minneapolis MN,Basic,iPhone,2024-09-13,true
2156,Seattle WA,Basic,Android phone,2022-05-12,true
2157,Dallas-Ft Worth TX,Basic,Fire TV Stick,2024-12-05,true
2158,Miami FL,Standard,iPad,2026-02-27,false
2159,Nashville TN,Premium,Android phone,2025-06-05,true
2160,Los Angeles CA,Basic,iPad,2022-07-10,true
2161,Nashville TN,Basic,Samsung TV,2023-05-17,true
2162,Philadelphia PA,Premium,Android phone,2023-02-27,true
2163,Dallas-Ft Worth TX,Premium,iPhone,2025-07-24,true
2164,St Louis MO,Standard,Samsung TV,2023-01-11,true
2165,Columbus OH,Basic,iPhone,2024-12-15,true
2166,St Louis MO,Standard,Apple TV,2023-03-22,true
2167,Los Angeles CA,Basic,Web browser,2022-11-06,true
2168,Nashville TN,Basic,Android phone,2025-10-04,true
2169,St Louis MO,Standard,Android phone,2022-08-07,true
2170,Columbus OH,Standard,Android phone,2023-12-03,true
2171,Providence RI,Standard,Samsung TV,2023-07-01,true
2172,Minneapolis MN,Standard,Web browser,2023-05-21,true
2173,Columbus OH,Basic,Fire TV Stick,2025-12-05,true
2174,Portland OR,Standard,iPhone,2023-06-07,true
2175,Philadelphia PA,Premium,Roku,2025-09-26,true
2176,Portland OR,Premium,Apple TV,2025-06-25,true
2177,New York NY,Basic,iPhone,2026-02-25,true
2178,Seattle WA,Standard,Samsung TV,2025-11-15,true
2179,Miami FL,Basic,Web browser,2022-06-04,true
2180,Seattle WA,Basic,iPhone,2025-03-28,true
2181,Detroit MI,Premium,Samsung TV,2024-12-25,true
2182,Philadelphia PA,Basic,Samsung TV,2024-07-31,false
2183,Miami FL,Standard,iPhone,2023-07-29,true
2184,Miami FL,Standard,iPad,2024-03-05,true
2185,Miami FL,Basic,Apple TV,2024-05-03,true
2186,Chicago IL,Basic,iPhone,2023-01-14,false
2187,Los Angeles CA,Standard,iPhone,2024-07-06,true
2188,Chicago IL,Premium Ad-Free,Roku,2023-05-01,true
2189,Seattle WA,Standard,Web browser,2022-09-19,true
2190,Phoenix AZ,Standard,iPhone,2023-09-25,true
2191,Atlanta GA,Basic,Fire TV Stick,2026-07-04,true
2192,Dallas-Ft Worth TX,Standard,Android phone,2025-07-08,true
2193,Chicago IL,Basic,Android phone,2023-12-26,true
2194,Philadelphia PA,Standard,Web browser,2024-08-02,false
2195,Detroit MI,Premium,Roku,2025-06-05,true
2196,Nashville TN,Standard,Samsung TV,2025-03-17,true
2197,Chicago IL,Basic,Fire TV Stick,2026-04-27,true
2198,Baltimore MD,Basic,iPhone,2025-08-22,true
2199,Phoenix AZ,Basic,iPhone,2023-04-10,true
2200,Hartford CT,Standard,Samsung TV,2026-08-12,true
2201,Atlanta GA,Premium,Web browser,2023-01-14,true
2202,Providence RI,Basic,iPhone,2025-03-10,true
2203,Providence RI,Standard,Samsung TV,2023-03-01,true
2204,Los Angeles CA,Standard,Roku,2025-07-20,true
2205,Seattle WA,Basic,Apple TV,2023-01-27,true
2206,Portland OR,Basic,Web browser,2024-03-08,true
2207,New York NY,Basic,Samsung TV,2022-12-22,true
2208,Nashville TN,Standard,Web browser,2026-05-22,true
2209,Philadelphia PA,Standard,iPhone,2023-03-18,true
2210,New York NY,Premium,iPhone,2025-06-27,true
2211,Detroit MI,Premium,Samsung TV,2025-02-08,true
2212,Portland OR,Premium,iPhone,2026-06-19,true
2213,Miami FL,Premium Ad-Free,Roku,2022-07-13,true
2214,New York NY,Premium,Roku,2023-11-19,true
2215,New York NY,Premium,Samsung TV,2022-06-01,false
2216,Atlanta GA,Premium,iPhone,2024-03-14,true
2217,Seattle WA,Premium,iPhone,2025-12-22,true
2218,Columbus OH,Premium,Samsung TV,2025-03-13,true
2219,Chicago IL,Premium Ad-Free,Apple TV,2024-10-02,true
2220,Hartford CT,Standard,Android phone,2026-01-08,false
2221,St Louis MO,Standard,iPhone,2022-08-18,true
2222,Hartford CT,Standard,Roku,2022-07-07,true
2223,Providence RI,Premium,Samsung TV,2024-03-21,true
2224,Dallas-Ft Worth TX,Standard,Android phone,2024-02-17,true
2225,Dallas-Ft Worth TX,Premium,iPad,2023-08-13,true
2226,Miami FL,Premium,Apple TV,2023-09-21,true
2227,Baltimore MD,Premium Ad-Free,Web browser,2026-05-21,true
2228,St Louis MO,Basic,Android phone,2024-05-11,true
2229,Chicago IL,Standard,Samsung TV,2023-04-19,true
2230,Columbus OH,Premium,Android phone,2023-03-03,true
2231,Miami FL,Premium Ad-Free,iPad,2024-01-30,true
2232,Boston MA,Premium,Fire TV Stick,2022-10-12,true
2233,St Louis MO,Standard,Fire TV Stick,2024-02-14,true
2234,New York NY,Standard,Samsung TV,2025-01-01,true
2235,Phoenix AZ,Basic,Roku,2024-09-28,true
2236,Portland OR,Premium Ad-Free,iPad,2023-09-03,true
2237,Philadelphia PA,Basic,Web browser,2022-10-28,false
2238,Chicago IL,Premium,iPhone,2025-08-30,true
2239,Seattle WA,Premium,Web browser,2025-05-22,true
2240,Baltimore MD,Standard,Roku,2023-11-03,true
2241,Philadelphia PA,Basic,Android phone,2023-05-10,true
2242,Detroit MI,Basic,Samsung TV,2024-12-06,true
2243,Seattle WA,Premium,Apple TV,2023-11-16,true
2244,New York NY,Standard,Apple TV,2026-08-18,true
2245,Minneapolis MN,Basic,iPhone,2025-05-25,true
2246,Nashville TN,Standard,Android phone,2022-07-11,true
2247,Phoenix AZ,Basic,Fire TV Stick,2024-03-01,true
2248,Hartford CT,Premium,iPhone,2022-11-25,true
2249,Hartford CT,Basic,Web browser,2025-09-19,true
2250,Dallas-Ft Worth TX,Basic,Roku,2025-05-26,true
2251,Denver CO,Basic,Web browser,2022-06-10,true
2252,Phoenix AZ,Standard,iPhone,2022-05-05,true
2253,Philadelphia PA,Standard,Apple TV,2022-11-12,true
2254,Denver CO,Premium,Android phone,2025-04-14,false
2255,Chicago IL,Standard,iPhone,2023-03-11,true
2256,Detroit MI,Standard,iPad,2024-09-03,true
2257,Portland OR,Basic,Roku,2023-01-03,true
2258,Detroit MI,Basic,Roku,2022-12-23,true
2259,Providence RI,Premium,Android phone,2024-10-10,true
2260,Columbus OH,Basic,Apple TV,2025-05-04,true
2261,Providence RI,Premium Ad-Free,Fire TV Stick,2022-06-10,true
2262,Columbus OH,Basic,Samsung TV,2024-09-16,false
2263,Providence RI,Basic,Android phone,2024-10-15,true
2264,Denver CO,Basic,Fire TV Stick,2023-10-12,true
2265,New York NY,Basic,Web browser,2022-08-10,true
2266,Boston MA,Premium,Samsung TV,2026-02-03,true
2267,Detroit MI,Standard,Fire TV Stick,2022-05-26,true
2268,Minneapolis MN,Basic,Roku,2024-10-30,true
2269,New York NY,Standard,iPad,2026-07-19,true
2270,Columbus OH,Standard,Roku,2025-04-27,true
2271,Los Angeles CA,Premium Ad-Free,Samsung TV,2024-08-28,true
2272,Los Angeles CA,Premium Ad-Free,Android phone,2023-09-24,true
2273,Chicago IL,Standard,iPhone,2024-03-17,true
2274,Seattle WA,Premium,Apple TV,2026-01-26,true
2275,Hartford CT,Premium,Roku,2024-07-18,true
2276,Dallas-Ft Worth TX,Standard,Android phone,2025-08-26,true
2277,Philadelphia PA,Standard,Samsung TV,2025-06-29,true
2278,Boston MA,Basic,Roku,2023-08-01,true
2279,Atlanta GA,Premium,Fire TV Stick,2023-03-08,true
2280,Detroit MI,Premium Ad-Free,iPhone,2025-12-25,true
2281,Portland OR,Basic,Fire TV Stick,2024-01-20,true
2282,Atlanta GA,Premium,Samsung TV,2024-10-31,true
2283,Los Angeles CA,Premium Ad-Free,Roku,2025-03-15,true
2284,Portland OR,Basic,iPad,2023-07-29,true
2285,Detroit MI,Standard,Android phone,2025-07-31,true
2286,Nashville TN,Premium,iPad,2023-05-07,true
2287,St Louis MO,Premium Ad-Free,Roku,2024-12-03,true
2288,Nashville TN,Basic,Samsung TV,2026-04-01,true
2289,St Louis MO,Standard,Apple TV,2023-03-26,true
2290,Dallas-Ft Worth TX,Standard,iPhone,2022-12-21,true
2291,Atlanta GA,Basic,iPad,2024-03-22,true
2292,Los Angeles CA,Basic,Fire TV Stick,2023-07-12,true
2293,Philadelphia PA,Basic,iPad,2026-01-07,false
2294,Minneapolis MN,Basic,iPhone,2025-03-10,false
2295,Minneapolis MN,Standard,iPad,2025-02-22,true
2296,Nashville TN,Standard,Roku,2023-05-10,true
2297,Hartford CT,Standard,Web browser,2025-02-18,false
2298,Seattle WA,Premium,Samsung TV,2023-07-05,true
2299,Philadelphia PA,Standard,Apple TV,2025-05-01,false
2300,Baltimore MD,Basic,Fire TV Stick,2024-01-22,true
2301,Chicago IL,Basic,Web browser,2025-10-01,false
2302,New York NY,Basic,Web browser,2024-03-29,true
2303,Phoenix AZ,Basic,Fire TV Stick,2026-04-23,true
2304,Baltimore MD,Basic,Samsung TV,2023-06-25,true
2305,St Louis MO,Basic,Android phone,2026-07-14,true
2306,Boston MA,Basic,iPhone,2022-05-03,true
2307,Los Angeles CA,Standard,Fire TV Stick,2023-01-11,true
2308,Hartford CT,Standard,Apple TV,2024-02-26,false
2309,Los Angeles CA,Premium Ad-Free,Apple TV,2022-09-21,true
2310,Denver CO,Premium,Apple TV,2023-02-28,true
2311,Chicago IL,Standard,Web browser,2026-01-15,true
2312,Boston MA,Basic,Fire TV Stick,2023-06-10,true
2313,Denver CO,Standard,Android phone,2025-01-09,true
2314,Boston MA,Basic,Web browser,2022-12-15,false
2315,Philadelphia PA,Standard,iPad,2022-12-03,true
2316,Providence RI,Standard,iPad,2022-07-12,true
2317,Boston MA,Standard,Fire TV Stick,2024-09-15,false
2318,Dallas-Ft Worth TX,Basic,Fire TV Stick,2025-10-27,false
2319,Baltimore MD,Standard,iPad,2026-02-12,true
2320,Portland OR,Premium,Android phone,2025-12-10,true
2321,Boston MA,Premium,Android phone,2022-05-14,true
2322,Providence RI,Standard,Samsung TV,2024-02-14,true
2323,Los Angeles CA,Standard,iPhone,2025-02-19,true
2324,Detroit MI,Basic,Roku,2024-09-18,true
2325,Minneapolis MN,Premium,Apple TV,2025-11-28,true
2326,Nashville TN,Standard,iPhone,2024-03-10,false
2327,Los Angeles CA,Basic,Fire TV Stick,2024-10-25,true
2328,Hartford CT,Basic,Fire TV Stick,2023-03-17,true
2329,Providence RI,Premium Ad-Free,Roku,2026-07-26,true
2330,New York NY,Standard,Fire TV Stick,2022-08-17,true
2331,Boston MA,Standard,Web browser,2026-05-25,true
2332,Baltimore MD,Standard,Android phone,2024-11-07,true
2333,Chicago IL,Standard,Web browser,2025-03-08,true
2334,Nashville TN,Standard,Apple TV,2023-07-21,true
2335,Phoenix AZ,Basic,iPhone,2023-10-24,true
2336,Denver CO,Standard,Web browser,2025-10-22,false
2337,Seattle WA,Standard,Apple TV,2024-07-14,true
2338,Nashville TN,Basic,Android phone,2024-05-06,true
2339,Providence RI,Premium,Android phone,2024-08-26,true
2340,Boston MA,Basic,iPad,2026-07-25,true
2341,Dallas-Ft Worth TX,Standard,Web browser,2025-11-20,true
2342,Atlanta GA,Standard,iPhone,2024-06-24,true
2343,Denver CO,Standard,iPhone,2025-07-13,true
2344,Minneapolis MN,Standard,iPad,2024-04-19,true
2345,Phoenix AZ,Premium Ad-Free,Android phone,2025-12-13,true
2346,Chicago IL,Standard,Apple TV,2023-06-23,true
2347,Los Angeles CA,Premium,Android phone,2025-11-04,true
2348,Portland OR,Standard,iPhone,2023-11-06,true
2349,Philadelphia PA,Basic,Fire TV Stick,2023-01-15,true
2350,Denver CO,Basic,iPhone,2025-02-08,false
2351,Denver CO,Standard,iPhone,2026-01-20,true
2352,Portland OR,Basic,Web browser,2026-08-19,true
2353,Minneapolis MN,Standard,iPhone,2025-02-05,true
2354,Seattle WA,Standard,Fire TV Stick,2026-02-27,true
2355,Los Angeles CA,Standard,Web browser,2022-11-04,true
2356,Atlanta GA,Basic,iPhone,2022-06-13,true
2357,Dallas-Ft Worth TX,Premium,Apple TV,2022-06-01,true
2358,Philadelphia PA,Standard,iPad,2022-09-01,true
2359,Miami FL,Standard,Samsung TV,2024-02-13,true
2360,Philadelphia PA,Basic,Apple TV,2025-04-02,true
2361,Miami FL,Standard,iPad,2024-09-22,true
2362,Portland OR,Basic,iPad,2025-07-16,true
2363,Columbus OH,Standard,iPhone,2023-01-09,false
2364,New York NY,Standard,Apple TV,2024-10-08,true
2365,Portland OR,Premium Ad-Free,iPad,2024-12-28,false
2366,Boston MA,Basic,Fire TV Stick,2023-09-03,true
2367,Los Angeles CA,Standard,Android phone,2025-01-15,false
2368,Hartford CT,Basic,iPhone,2025-02-11,true
2369,Hartford CT,Standard,iPad,2025-09-03,true
2370,Hartford CT,Standard,Samsung TV,2026-05-14,true
2371,Providence RI,Standard,iPad,2026-06-29,false
2372,Nashville TN,Basic,Roku,2024-11-30,true
2373,Boston MA,Basic,iPad,2022-05-09,true
2374,Atlanta GA,Basic,Roku,2025-07-13,true
2375,Detroit MI,Premium Ad-Free,Android phone,2023-11-20,true
2376,Columbus OH,Standard,Fire TV Stick,2025-04-02,true
2377,Baltimore MD,Basic,Web browser,2025-05-07,true
2378,New York NY,Premium Ad-Free,iPad,2025-12-14,true
2379,Columbus OH,Basic,Roku,2024-03-21,true
2380,Detroit MI,Standard,Web browser,2023-10-23,true
2381,Hartford CT,Standard,Apple TV,2025-02-21,true
2382,Dallas-Ft Worth TX,Premium,iPhone,2024-05-18,true
2383,St Louis MO,Standard,Roku,2024-08-06,true
2384,Atlanta GA,Standard,Roku,2025-06-27,true
2385,Hartford CT,Premium Ad-Free,Fire TV Stick,2023-09-01,true
2386,Baltimore MD,Basic,iPhone,2024-04-05,true
2387,Columbus OH,Premium Ad-Free,iPhone,2026-05-16,true
2388,Columbus OH,Premium,iPad,2024-07-11,true
2389,Columbus OH,Premium,Fire TV Stick,2024-12-21,false
2390,Baltimore MD,Basic,Android phone,2023-03-20,true
2391,Seattle WA,Basic,Roku,2025-05-01,true
